id,label,label_folder,cluster_id,is_dedup_rep,fold_full,fold_dedup,gpt_pred,claude_pred,gemini_pred,clip_zs_b32_piog,clip_zs_b32_pred,clip_zs_l14_piog,clip_zs_l14_pred,phash,md5
img_00176,1,1,519,1,2,3,1,1,1,0.6915128231048584,1,0.5334202647209167,1,9f609e619e62b03e,a9e00884d9dfcf929f821193b0348ed9
img_00177,1,1,62,1,1,1,1,1,1,0.9131302237510681,1,0.8558120131492615,1,82b6bd7a4bc5303a,1f83f674c85059c3effd7317ced0cf46
img_00178,1,1,187,0,4,-1,0,1,1,0.26453089714050293,0,0.08332498371601105,0,f8978776096896c9,ae0f85803e7f1b0b1a25e5dd8bcd769c
img_00179,1,1,187,0,4,-1,0,1,1,0.26453089714050293,0,0.08332498371601105,0,f8978776096896c9,ae0f85803e7f1b0b1a25e5dd8bcd769c
img_00180,1,1,187,0,4,-1,0,1,1,0.26453089714050293,0,0.08332498371601105,0,f8978776096896c9,ae0f85803e7f1b0b1a25e5dd8bcd769c
img_00181,1,1,187,0,4,-1,0,1,1,0.26453089714050293,0,0.08332498371601105,0,f8978776096896c9,ae0f85803e7f1b0b1a25e5dd8bcd769c
img_00182,1,1,187,0,4,-1,0,1,1,0.26453089714050293,0,0.08332498371601105,0,f8978776096896c9,ae0f85803e7f1b0b1a25e5dd8bcd769c
img_00183,1,1,63,1,3,4,0,1,1,0.9483546018600464,1,0.8032645583152771,1,8b6af0932fb5d444,28b1b58df0a8cec925f6c3ab41764c3e
img_00184,1,1,64,1,3,4,1,1,1,0.3632793128490448,0,0.6115220189094543,1,aee113bd4062bf0b,b2c01188fec3e288b1943282e1d24598
img_00185,1,1,429,0,4,-1,0,0,0,0.23554153740406036,0,0.06987149268388748,0,b3338ccccc663399,a29fdb6866c3f5f780546bf9927ffc3f
img_00186,1,1,65,1,3,2,1,1,1,0.2736145555973053,0,0.2921592593193054,0,dc6b946e6c944b94,79373b84dc97861e17e3b4ac96c53b5d
img_00187,1,1,430,1,1,3,0,0,0,0.1674860566854477,0,0.2745864689350128,0,c7c73831c31c9cc7,381b3a4cbd472d3a055b69a21757ca33
img_00188,1,1,66,1,2,0,1,1,1,0.9135079383850098,1,0.21414875984191895,0,b8406bc063ff90b7,33f78a1a5d341b38758f99ffbfa59115
img_00189,1,1,67,1,0,1,1,1,1,0.15102314949035645,0,0.12710119783878326,0,913a4ec6cab8b9c5,6b0ac03d1660becf0b35c343de0f09f7
img_00190,1,1,68,1,4,4,1,1,1,0.36045122146606445,0,0.46810242533683777,0,bf60c5947863871e,821358b44be49c0a1b5c66e7c8603401
img_00191,1,1,69,1,3,1,1,1,1,0.5569484233856201,1,0.4958287477493286,0,ac3c3c3c3c3c3c3c,d6b3ab90b8333d0917883f08f291aa03
img_00192,1,1,538,1,0,4,0,1,0,0.21493688225746155,0,0.043949194252491,0,d89833659cc9c7c9,b11443da644937baec1ed628513a819d
img_00193,1,1,70,1,3,2,1,1,1,0.5273621678352356,1,0.09396925568580627,0,a0975af1a168569f,483b6b3192992044bab1af7ac1244880
img_00194,1,1,71,1,4,0,1,1,1,0.9922081828117371,1,0.9134083390235901,1,bf91c5d1c1c39594,28b06d15a7ce59537b4650f71b4b0058
img_00195,1,1,72,1,4,0,1,1,1,0.16007950901985168,0,0.25255757570266724,0,8a99666432cecece,af03d937ea83d43570ec65286dad4f7e
img_00196,1,1,463,1,1,1,1,1,1,0.6177982091903687,1,0.9958248138427734,1,a43d3d07386ac61f,153b79db4cc7217aef11f9a9a225fc14
img_00197,1,1,452,1,0,3,1,1,1,0.7479439973831177,1,0.17969244718551636,0,bf1c6784e3c431c6,d64f615aef255aac8c6ae9062891942b
img_00198,1,1,396,1,3,3,1,1,1,0.2458883821964264,0,0.44952476024627686,0,bb7094c50c6b3fe0,b25bc25ac17ceb47e895d2840e48d7c6
img_00199,1,1,466,1,2,2,1,1,1,0.5761144161224365,1,0.2619905173778534,0,eb949463d18dc23d,43aab0a0e27a8d83508b33e691c4def7
img_00200,1,1,540,1,1,0,0,1,0,0.7993680238723755,1,0.7389281392097473,1,c18b1a743493cbcf,9fec0c62ebb10ec4d2a6a35ccd422b8e
img_00201,1,1,526,0,3,-1,0,0,0,0.129374161362648,0,0.0941363126039505,0,c04f2af02af52e4f,94a570da8e57792f4ebcfef02dccd873
img_00202,1,1,519,0,2,-1,1,1,1,0.6983579993247986,1,0.5684790015220642,1,9f609e619e62b03e,5e58344ab8ac5a299d230a1f2baf2e4a
img_00203,1,1,73,1,2,1,1,1,1,0.5351905226707458,1,0.275393009185791,0,c25f3da8aadd9502,926698dc172d4e12a8c171f9cfa7bbf4
img_00204,1,1,595,0,0,-1,0,1,1,0.43828409910202026,0,0.37938469648361206,0,cc3333cccc3333cc,685f79655e555e490526ad99c454c2a6
img_00205,1,1,74,1,0,4,1,1,1,0.9912965297698975,1,0.984774112701416,1,8878507f25af963a,e611d974ee14975dbb473db1fa6bfcae
img_00206,1,1,75,1,3,1,0,0,0,0.796576976776123,1,0.4129318594932556,0,8fb4e09d1ee2256a,eb7e7814478c6165d12fb933c076548d
img_00207,1,1,482,1,2,2,1,1,1,0.9852347373962402,1,0.9931054711341858,1,999536df4d0c0e36,910dbbc7eaca68c66cb4fe24a12d5966
img_00208,1,1,482,0,2,-1,1,1,1,0.9852347373962402,1,0.9931054711341858,1,999536df4d0c0e36,910dbbc7eaca68c66cb4fe24a12d5966
img_00209,1,1,482,0,2,-1,1,1,1,0.9852347373962402,1,0.9931054711341858,1,999536df4d0c0e36,910dbbc7eaca68c66cb4fe24a12d5966
img_00210,1,1,482,0,2,-1,1,1,1,0.9852347373962402,1,0.9931054711341858,1,999536df4d0c0e36,910dbbc7eaca68c66cb4fe24a12d5966
img_00211,1,1,482,0,2,-1,1,1,1,0.9852347373962402,1,0.9931054711341858,1,999536df4d0c0e36,910dbbc7eaca68c66cb4fe24a12d5966
img_00212,1,1,482,0,2,-1,1,1,1,0.9852347373962402,1,0.9931054711341858,1,999536df4d0c0e36,910dbbc7eaca68c66cb4fe24a12d5966
img_00213,1,1,482,0,2,-1,1,1,1,0.9852347373962402,1,0.9931054711341858,1,999536df4d0c0e36,910dbbc7eaca68c66cb4fe24a12d5966
img_00214,1,1,482,0,2,-1,1,1,1,0.9852347373962402,1,0.9931054711341858,1,999536df4d0c0e36,910dbbc7eaca68c66cb4fe24a12d5966
img_00215,1,1,482,0,2,-1,1,1,1,0.9852347373962402,1,0.9931054711341858,1,999536df4d0c0e36,910dbbc7eaca68c66cb4fe24a12d5966
img_00216,1,1,482,0,2,-1,1,1,1,0.9852347373962402,1,0.9931054711341858,1,999536df4d0c0e36,910dbbc7eaca68c66cb4fe24a12d5966
img_00217,1,1,595,0,0,-1,0,1,1,0.43828409910202026,0,0.37938469648361206,0,cc3333cccc3333cc,685f79655e555e490526ad99c454c2a6
img_00218,1,1,529,1,3,3,1,1,1,0.31642991304397583,0,0.24330024421215057,0,807a7361666b3c3d,1b28343f986db68423f43fff8332a538
img_00219,1,1,76,1,3,4,1,1,1,0.5496798157691956,1,0.3206351399421692,0,8094c3f3e86e786b,aefb7c3d4171acc14bdae99808f9b6c2
img_00220,1,1,529,0,3,-1,1,1,1,0.6171860098838806,1,0.4817538261413574,0,803b6d61674b3e3c,dd1acae4d8b62077a4fb215e830388f8
img_00221,1,1,450,1,4,2,1,1,0,0.8204789757728577,1,0.3921031057834625,0,8d9c726663918db9,2d1f850e060bc7ba773a3ddc8895fc46
img_00222,1,1,519,0,2,-1,1,1,1,0.6915128231048584,1,0.5334202647209167,1,9f609e619e62b03e,a9e00884d9dfcf929f821193b0348ed9
img_00223,1,1,519,0,2,-1,1,1,1,0.6983575224876404,1,0.5684794783592224,1,9f609e619e62b03e,5e58344ab8ac5a299d230a1f2baf2e4a
img_00224,1,1,77,1,3,0,1,1,1,0.9649431705474854,1,0.9817704558372498,1,9252706dea94d73a,f35625e48bcbc2dc417b5bd3ee2d72c0
img_00225,1,1,78,1,2,2,0,1,0,0.8186843991279602,1,0.38886913657188416,0,dd881f087f187f22,3d0098be2a6a31c5dcced31130a6bfee
img_00226,1,1,79,1,3,4,1,1,1,0.6967705488204956,1,0.9925141930580139,1,cccc3339b3334ccc,20b9826cb5883006030754fd09deae3b
img_00227,1,1,490,1,1,0,1,1,1,0.5587794184684753,1,0.21449436247348785,0,9ac2e1879ea5d24b,5bee7bd4d3f5c8be1ed2c4252ebb5f5b
img_00228,1,1,79,0,3,-1,1,1,1,0.6967705488204956,1,0.9925141930580139,1,cccc3339b3334ccc,20b9826cb5883006030754fd09deae3b
img_00229,1,1,79,0,3,-1,1,1,1,0.6967705488204956,1,0.9925141930580139,1,cccc3339b3334ccc,20b9826cb5883006030754fd09deae3b
img_00230,1,1,80,1,4,2,1,1,1,0.9079313278198242,1,0.9536252021789551,1,88cde872f15f8989,4f440947fb4a5cffa0f841cce5bd274f
img_00231,1,1,81,1,1,0,1,1,1,0.7863316535949707,1,0.9775317907333374,1,906c65911f6f6965,2346dee6b75144c542ca7d87bcb9238a
img_00232,1,1,447,0,3,-1,1,1,1,0.9859021902084351,1,0.9884358644485474,1,c6d93c26336261cf,8bf9913e5059cf0099463514147242c5
img_00233,1,1,82,1,3,4,1,1,1,0.4733476936817169,0,0.5098282694816589,1,bdc3c3936d18c2c3,972ad445bfcdfb06f42954503337ff40
img_00234,1,1,83,1,2,3,1,1,1,0.8241320848464966,1,0.9931492209434509,1,8e99b38e33333233,312f87a9f0538bb2292648994813b7fc
img_00235,1,1,1086,1,0,2,0,1,0,0.4502130150794983,0,0.4675772786140442,0,99716ecc3133cccc,031bb627cb796fe681ef266b38d58147
img_00236,1,1,84,1,0,1,0,1,0,0.34171852469444275,0,0.05446410924196243,0,b119cee630999b66,859bebebdb57c082950dbc10d8bad7ec
img_00237,1,1,319,0,0,-1,0,1,0,0.09015227109193802,0,0.05541149526834488,0,b46ccb92306dcf86,8933f9511eef9a954df9c56569d22e8f
img_00238,1,1,85,1,3,4,1,1,1,0.4395284056663513,0,0.5633788704872131,1,9c9865ed92186767,44650e73f3514f8f4d7bf7bf6ca03889
img_00239,1,1,479,1,4,0,1,1,1,0.9885525703430176,1,0.9713011980056763,1,b8b8ffee1606e060,371046e7592f80926d29f662d003317c
img_00240,1,1,479,0,4,-1,1,1,1,0.9885525703430176,1,0.9713011980056763,1,b8b8ffee1606e060,371046e7592f80926d29f662d003317c
img_00241,1,1,549,1,3,2,1,1,1,0.6134184002876282,1,0.34842944145202637,0,c0f0ea6e6b69aa94,a9e1e91ae520e1a3637e9ec5cb65003f
img_00242,1,1,86,1,0,3,1,0,0,0.087286576628685,0,0.05337604880332947,0,8adcb037cf4c309b,54dda7219f35f138cfd527ecc7ee256b
img_00243,1,1,582,1,4,1,1,1,1,0.6499180793762207,1,0.8503463268280029,1,f97700d48819776b,1aac3cb80b5494f97600a4d8c168c9b8
img_00244,1,1,577,0,1,-1,0,1,0,0.628595769405365,1,0.11945569515228271,0,dbdf2470d1248ccb,d80b126ff2c5bccece87546b515717cc
img_00245,1,1,178,0,2,-1,1,1,1,0.562692403793335,1,0.9461981058120728,1,c8a5b6137dc462ce,ffaabed059497c673e4e4df94819d791
img_00246,1,1,1086,0,0,-1,0,0,0,0.22417718172073364,0,0.29141467809677124,0,b323cccc3333cccc,80fb3b4f3731eb1b9b124ac9e75455ab
img_00247,1,1,87,1,3,4,0,0,0,0.26877719163894653,0,0.02005707658827305,0,fa14fac3a6490d8d,30632dd2d2e678e2fef21c4e5bc73522
img_00248,1,1,595,0,0,-1,0,1,0,0.43828409910202026,0,0.37938469648361206,0,cc3333cccc3333cc,685f79655e555e490526ad99c454c2a6
img_00249,1,1,88,1,4,1,1,1,1,0.8555644750595093,1,0.41381025314331055,0,82433d2e3e3c9e3c,144baba52c826076459e9d984c4729aa
img_00250,1,1,89,1,4,2,1,1,1,0.7677446007728577,1,0.946641206741333,1,88dd6464dcce6c66,4219fa8f1bbf4f5913d5c14845b07736
img_00251,1,1,90,1,4,2,1,1,1,0.2705822288990021,0,0.3075643479824066,0,92e73dbc38991896,7c99cfed0fc48ab4b27afdb7d6e187fc
img_00252,1,1,91,1,4,2,1,1,1,0.8813832402229309,1,0.4580489993095398,0,bf1c6b9463ca941a,cf6ad3c38458209c96c4b555658d0300
img_00253,1,1,1513,1,2,0,0,0,0,0.013186783529818058,0,0.0027358513325452805,0,bc3c94c9cbc32734,1405752d3d3e223f92466fcddd718fb1
img_00254,1,1,391,1,1,4,1,1,1,0.22911317646503448,0,0.12290802597999573,0,b838c3c7c3c630cf,b6fa46a3d1bf7161fae05d6c87c70ad3
img_00255,1,1,92,1,2,0,1,1,1,0.429775208234787,0,0.22160391509532928,0,98d92dbd1ae2e226,0f6a2fa266843d6c3c54de822782a1ca
img_00256,1,1,92,0,2,-1,1,1,1,0.429775208234787,0,0.22160391509532928,0,98d92dbd1ae2e226,0f6a2fa266843d6c3c54de822782a1ca
img_00257,1,1,92,0,2,-1,1,1,1,0.429775208234787,0,0.22160391509532928,0,98d92dbd1ae2e226,0f6a2fa266843d6c3c54de822782a1ca
img_00258,1,1,93,1,4,2,1,1,1,0.34030404686927795,0,0.42987993359565735,0,803937ef692a6bc1,f36b9a3989cf9613b7de30c371a7bfaf
img_00259,1,1,570,1,1,3,0,0,0,0.16790346801280975,0,0.06547365337610245,0,cfc7e3d998342431,73c5ae79a80c3a6bb454e981cab6d3b5
img_00260,1,1,595,0,0,-1,0,1,0,0.43828409910202026,0,0.37938469648361206,0,cc3333cccc3333cc,685f79655e555e490526ad99c454c2a6
img_00261,1,1,94,1,1,0,1,1,1,0.5540237426757812,1,0.4784659743309021,0,9090db99cc7736c9,124d741d643929c678991ecdbd91c3c5
img_00262,1,1,152,1,1,2,1,1,1,0.6889836192131042,1,0.5007319450378418,1,ae0f6e4ab5f27030,ab3dea8c15139f08f4bae755dfeba936
img_00263,1,1,95,1,4,1,1,1,1,0.315667986869812,0,0.10146313160657883,0,90c495c13f7ce07e,8862a18c6633935773634fd5dccd90c3
img_00264,1,1,96,1,3,2,1,1,1,0.7597344517707825,1,0.25067517161369324,0,bf1487e291e12f94,a92791feec3f15160ea88f6e439f1399
img_00265,1,1,537,0,3,-1,0,0,0,0.13704924285411835,0,0.08354012668132782,0,b333999933339989,f388691bcf4df73c6fdf1326716d015d
img_00266,1,1,312,1,2,0,1,1,1,0.4659844934940338,0,0.51866614818573,1,a1347aca8bca7a63,23f4adae448437fea700167b9e6bd843
img_00267,1,1,582,0,4,-1,1,1,1,0.6550240516662598,1,0.825989842414856,1,f97750d08819772b,68022590dcdebc3bb17f979edc7c7a09
img_00268,1,1,595,0,0,-1,0,1,0,0.4699830114841461,0,0.5359652042388916,1,cc3333cccc3333cc,5704838d675982bc7882c061e76b044d
img_00269,1,1,97,1,2,2,0,1,0,0.8176723122596741,1,0.5519425868988037,1,8eaa2129bb8eae33,34c5d510aa39a7d18dab5a31c697572d
img_00270,1,1,98,1,2,2,1,1,1,0.4521682858467102,0,0.735419750213623,1,98ad098821ffded8,4b64b2d3c271c893ef31e6b6aac89120
img_00271,1,1,99,1,2,2,1,1,1,0.7857115864753723,1,0.8181705474853516,1,9340bf793ebec014,51048edbdcb0d287c89cb076132c334d
img_00272,1,1,312,0,2,-1,1,1,1,0.8449227809906006,1,0.7140040993690491,1,a135704acfce4a67,d60732325f9c2e22c2cbb4ee5e3da813
img_00273,1,1,100,1,1,1,1,1,1,0.605161190032959,1,0.29821306467056274,0,80ce3c9d6a621fb6,05f240505835ac66bf6d05ae54c6b0e6
img_00274,1,1,101,1,4,3,1,1,1,0.06592604517936707,0,0.8974171876907349,1,ed95d06a962b2d91,ec1a6222addb5295533b6d894a5e3baf
img_00275,1,1,102,1,3,2,0,1,0,0.39868396520614624,0,0.06326691061258316,0,a206abc13ab15f3d,cc18ab837981e2e3715a262c3c709491
img_00276,1,1,103,0,2,-1,0,0,0,0.08876673877239227,0,0.5648670196533203,1,e992c4c6369ace96,007fc5ae153f96181b3cf3b9e7ea2381
img_00277,1,1,104,1,4,1,0,1,0,0.9060479998588562,1,0.6259259581565857,1,c1975c0cebe6146d,98fd14cf5cd6e565107a825f0634c26b
img_00278,1,1,104,0,4,-1,0,1,0,0.9060479998588562,1,0.6259259581565857,1,c1975c0cebe6146d,98fd14cf5cd6e565107a825f0634c26b
img_00279,1,1,104,0,4,-1,0,1,0,0.9060479998588562,1,0.6259259581565857,1,c1975c0cebe6146d,98fd14cf5cd6e565107a825f0634c26b
img_00280,1,1,587,1,4,1,1,1,1,0.9012355804443359,1,0.9039625525474548,1,926e9976146eb172,dcb2b0f90fa6cdfa6c3feed7681d5581
img_00281,1,1,396,0,3,-1,1,1,1,0.34475961327552795,0,0.5138543248176575,1,bb6094c51c6b3fe0,2779bedbfef65b90be9d97889bc2eba1
img_00282,1,1,529,0,3,-1,1,1,1,0.5975661277770996,1,0.3045746684074402,0,807b6c61674b3e3c,9121e9c2d29746a642fd29428affd3c6
img_00283,1,1,105,1,1,0,1,1,1,0.9831314086914062,1,0.9884323477745056,1,806f31e16f903f96,6f40028b4a88830320bde4d223657d06
img_00284,1,1,396,0,3,-1,1,1,1,0.36822375655174255,0,0.5218357443809509,1,bb6094c51c6b3fe0,aaba2314852e3b86be7a7f364b01f1f5
img_00285,1,1,106,1,0,2,0,1,0,0.19060483574867249,0,0.5506743788719177,1,af6ed0d19d94c4c8,671f5da9c29b4df7b4ed05cb73021bd8
img_00286,1,1,107,1,3,0,1,1,0,0.7533727288246155,1,0.5331501364707947,1,8f0f70354f4a4b65,37b02607b32132e5a162c10b9eb9ecb7
img_00287,1,1,108,1,2,4,1,1,1,0.8633405566215515,1,0.7505591511726379,1,f40f0b94711af731,b43f695293a3dac70c61688fe619ddf5
img_00288,1,1,242,0,3,-1,0,0,0,0.3034108281135559,0,0.05116211995482445,0,b346cc993366cc99,e2a70245ccd365b606eaa0a71ac33249
img_00289,1,1,109,1,3,1,0,0,0,0.5660129189491272,1,0.2537909150123596,0,8da5725a8d278d99,04d9e04ca9e88c714b473dfbe47b9568
img_00290,1,1,447,0,3,-1,1,1,1,0.9859132170677185,1,0.9884563684463501,1,c6d93c26336261cf,da5b9db744e02f8f70476569148e432a
img_00291,1,1,588,0,3,-1,1,1,1,0.9377155303955078,1,0.9573659300804138,1,933c68c26f6d95c8,3f43d5aa914d7e0514e6b1ab69ff8225
img_00292,1,1,447,0,3,-1,1,1,1,0.9859132170677185,1,0.9884563684463501,1,c6d93c26336261cf,da5b9db744e02f8f70476569148e432a
img_00293,1,1,447,0,3,-1,1,1,1,0.9859280586242676,1,0.9885148406028748,1,c6d93c26336261cf,cf7a4bebf31ddd2135e536c7a9d1bca6
img_00294,1,1,413,1,3,4,0,1,0,0.3478368818759918,0,0.1323397010564804,0,cc3323c12ef18bdc,3dcffe9e51f9d490d71524003899ca37
img_00295,1,1,413,0,3,-1,0,1,0,0.3478368818759918,0,0.1323397010564804,0,cc3323c12ef18bdc,3dcffe9e51f9d490d71524003899ca37
img_00296,1,1,110,1,2,0,0,0,0,0.13847635686397552,0,0.29584383964538574,0,9c9471dbcb644c66,1f32d9d8582527c979762210cb401e11
img_00297,1,1,236,1,4,0,1,1,1,0.2794457972049713,0,0.14638538658618927,0,bd9392343c3b93c1,dc77c149376dd85f30cfb70b85d07bd4
img_00298,1,1,111,1,1,1,1,1,1,0.9324490427970886,1,0.9319685697555542,1,9eb873d69078c392,67ea50aafdc9117817561fc964200177
img_00299,1,1,112,1,2,0,1,1,1,0.6014564037322998,1,0.29567697644233704,0,bec0956f9d9012ea,126c81a8fc04b3267ffafdc76cf49f1e
img_00300,1,1,113,1,3,3,1,1,1,0.30561110377311707,0,0.12627124786376953,0,ef9e34d216361a51,5d6278a72e1caa86477783da3a1a0b31
img_00301,1,1,114,1,2,4,1,1,1,0.7510544657707214,1,0.9956578016281128,1,fc1582a2f4a6be86,243666d5e4ae314a8aa136f62a40dca2
img_00302,1,1,115,1,0,0,0,0,0,0.2839391827583313,0,0.09932900220155716,0,efec44466f4f4444,6f50909726108455b47783950043a6e1
img_00303,1,1,116,1,1,4,1,1,1,0.41119399666786194,0,0.26637107133865356,0,bf57145443434f4e,c7192708b848dc8dbc421cae5074db86
img_00304,1,1,117,0,3,-1,1,1,1,0.6422909498214722,1,0.6976780891418457,1,883373d18cdd5c6a,1bd72fde47dc1fe24f2dd76817854407
img_00305,1,1,529,0,3,-1,1,1,1,0.30432790517807007,0,0.3714389503002167,0,803a71696e6b3c3d,ed1955557f4b7e37e83c7a27a9b4088d
img_00306,1,1,118,1,0,3,0,0,0,0.09008752554655075,0,0.05387309193611145,0,89b71f121ccd2d99,be2fdaf02c6807770c34d77bb7a4ab1d
img_00307,1,1,455,0,3,-1,1,1,1,0.20294255018234253,0,0.18903233110904694,0,8833cc336c7173ec,fe69ac2b3a0f4763bc0f3bcd6a11e458
img_00308,1,1,572,1,1,2,1,1,1,0.7958356738090515,1,0.12379925698041916,0,be6d696cc16a9492,7fcfa5b47af30095c2260f58454031e9
img_00309,1,1,595,0,0,-1,0,1,0,0.43828409910202026,0,0.37938469648361206,0,cc3333cccc3333cc,685f79655e555e490526ad99c454c2a6
img_00310,1,1,119,1,4,1,0,1,1,0.6260866522789001,1,0.9065664410591125,1,8f633137624cda1b,d605c25d75ebdcc80209093f7640849a
img_00311,1,1,242,0,3,-1,0,0,0,0.30341124534606934,0,0.051162078976631165,0,b346cc993366cc99,e2a70245ccd365b606eaa0a71ac33249
img_00312,1,1,429,0,4,-1,0,0,0,0.2723260819911957,0,0.10591703653335571,0,b3338ccccccc3333,576e28de1f03053c2663d33927b143b0
img_00313,1,1,310,1,0,2,1,1,1,0.4134415090084076,0,0.3163082003593445,0,bf70c8c134373fc0,3700949c45b3df70535bed52b6207840
img_00314,1,1,120,1,3,1,0,0,0,0.059883058071136475,0,0.1729714721441269,0,853f8083d0f01fef,333d61e052b86cbeaf331ae288bd05a4
img_00315,1,1,121,1,0,2,1,1,1,0.15532654523849487,0,0.1442512422800064,0,b8566d383c383c6d,af9bbd9e6c81379254f6340e8921d355
img_00316,1,1,122,1,2,1,0,0,0,0.4465857148170471,0,0.24466952681541443,0,9ff00ff033e10ee0,73c495c34bad46ed304e62afa2c1d47c
img_00317,1,1,123,1,2,3,1,1,1,0.8875656127929688,1,0.9936156272888184,1,88c0a1d6f7db8e89,562e8b8e0596126f73375c18a98ade10
img_00318,1,1,124,1,4,1,0,0,0,0.30241522192955017,0,0.16278906166553497,0,b3333399998c6666,28b35c941a831810a85c84f40a891a43
img_00319,1,1,125,1,1,3,0,1,0,0.9097769856452942,1,0.5935145020484924,1,98cc66999933339b,e4d74d57a8a279beee068ad88cb62a36
img_00320,1,1,388,1,0,2,1,1,1,0.3767574727535248,0,0.2021683305501938,0,fa87727a85788568,cece6755916744cd83749f7bf2a72306
img_00321,1,1,125,0,1,-1,0,1,1,0.926244854927063,1,0.5995460748672485,1,98cc66999933339b,59c7dcfa3c7a4817b5dc929bf18f0e21
img_00322,1,1,126,1,2,2,1,1,1,0.9736528992652893,1,0.9832667112350464,1,f80d119665af7171,a0615d103dd67f66a70ec2ad2e1a35f9
img_00323,1,1,127,1,1,0,0,1,0,0.3659902811050415,0,0.12361148744821548,0,ddd82223cce237c5,1e565de70afa1e49a7c3e2e3ef3e28e5
img_00324,1,1,380,0,3,-1,0,0,0,0.1468794345855713,0,0.13742119073867798,0,ec6ccc6c3131399b,3c0b6f1eac8179ef253f1742aa465238
img_00325,1,1,128,1,4,0,0,1,0,0.594760000705719,1,0.5115445852279663,1,a9ccc0d773b43cc4,a4fe714ddbca2f1f84205585d06578f0
img_00326,1,1,402,1,4,2,1,0,1,0.20854009687900543,0,0.2104688435792923,0,8a19679a64669bce,41839b2072ef663e1e0ad6dba2ec5750
img_00327,1,1,402,0,4,-1,1,0,1,0.1429695188999176,0,0.28764665126800537,0,8a19663664cf9bc6,c4a0a246df2f75241f9abee428563b1e
img_00328,1,1,526,0,3,-1,0,0,0,0.1295461356639862,0,0.09699908643960953,0,c02f3a322b3d2e4f,5da87395b76b29ce96a9d8e37ea8dc55
img_00329,1,1,374,1,4,2,1,1,1,0.14612294733524323,0,0.08625565469264984,0,9d13673c32633a3c,f881f25c67a64e6ca34996e8e07e0a1a
img_00330,1,1,129,1,3,0,1,1,1,0.9510496854782104,1,0.47657060623168945,0,c2ff101cf99a0e1d,8f22a29303c694f51ae71c5324e6614c
img_00331,1,1,130,1,0,4,1,1,1,0.972604513168335,1,0.9854744672775269,1,9899656672b29d99,022c8584599c5cab4b16255903fd1f73
img_00332,1,1,130,0,0,-1,1,1,1,0.9642012715339661,1,0.9855673313140869,1,9899656672f29c99,c615e6f81cc9d23bbb483f01fde07a08
img_00333,1,1,130,0,0,-1,1,1,1,0.9653871655464172,1,0.9876914620399475,1,9899656672f29c99,361cb8256448989805f33651925cd2c1
img_00334,1,1,130,0,0,-1,1,1,1,0.9724437594413757,1,0.9854556918144226,1,9899656672b29d99,b1f3ff616690e3e9ba57fdfb7c17dba8
img_00335,1,1,130,0,0,-1,1,1,1,0.9688774943351746,1,0.987529993057251,1,9899656672f29c99,2d2e52d39dd4d6a90fc830ac13f04956
img_00336,1,1,130,0,0,-1,1,1,1,0.9699831008911133,1,0.987878143787384,1,9899656672f29c99,73752cd0c5c1b31c80fe2a002014700c
img_00337,1,1,130,0,0,-1,1,1,1,0.9653871655464172,1,0.9876914620399475,1,9899656672f29c99,361cb8256448989805f33651925cd2c1
img_00338,1,1,130,0,0,-1,1,1,1,0.9715544581413269,1,0.9879155158996582,1,9899656672f29c99,9fb61b67560e5736f3893d4e80a62117
img_00339,1,1,131,1,2,3,1,1,1,0.8557538986206055,1,0.9472900032997131,1,c166ca47cc7c998b,ed474aabeca42dba868b02e0bd80307b
img_00340,1,1,529,0,3,-1,1,1,1,0.5561975836753845,1,0.33265751600265503,0,807b69612e6b3c3d,9d64c0cc9f99837ee449987d6a9d0911
img_00341,1,1,286,0,2,-1,0,1,0,0.4801587164402008,0,0.2266712784767151,0,9966669999666699,5761409be39aeafb96f4ef6c600a63cd
img_00342,1,1,430,0,1,-1,0,0,0,0.13536909222602844,0,0.35148537158966064,0,c7c73831c31c9cc7,a0949212edb6f038aacbf7581ff3307c
img_00343,1,1,132,1,3,3,1,1,1,0.42026451230049133,0,0.07708287239074707,0,9f321e6cc748a7c8,d6ee539f2a642778f189a2781f29b423
img_00344,1,1,172,1,0,0,1,1,1,0.8449910283088684,1,0.2816895842552185,0,bec9491e8d2cb2e2,a0ac21018a1dd0a80e2d71d7fdbb5b3c
img_00345,1,1,133,1,0,4,1,1,1,0.15686120092868805,0,0.3767937421798706,0,b4c79b3499c3346c,40bebc2496e5f01cd3d7505144e1a242
img_00346,1,1,305,1,3,2,1,1,1,0.8306043148040771,1,0.9700294137001038,1,98a7c87ab29cd0cb,69595dacbebaac08b76da4032f0aa81a
img_00347,1,1,134,1,0,4,1,1,0,0.8026047945022583,1,0.3857966959476471,0,88d65f2179b0d58e,6f31e9f048d3125abbbd8ef0ff7c828a
img_00348,1,1,135,1,1,3,1,1,1,0.5785648822784424,1,0.47284701466560364,0,90d22f406f6e943f,a92f279c49fc45e75ecaca5b0a4f9dae
img_00349,1,1,136,1,3,3,1,1,1,0.8096771836280823,1,0.7705224752426147,1,af2d505a1f5a5835,8178136ef9710c5a96b9118235e63b01
img_00350,1,1,414,1,2,3,1,1,1,0.20663879811763763,0,0.21722139418125153,0,b438cb9996e622c7,c97fa08fef2aad78e298f881d719a11f
img_00351,1,1,467,1,1,1,1,1,1,0.3458009362220764,0,0.7669816017150879,1,8bc6c2879792e3c9,d9b5f8bff7632f2a444b313fc2b379ba
